bug id,severity
1151663,enhancement
1151664,normal
1151665,critical
1151667,trivial
1151676,trivial
1151679,enhancement
1151684,blocker
1151686,major
1151688,critical
1151693,critical
1151694,trivial
1151695,normal
1151701,blocker
1151709,enhancement
1151711,critical
1151713,minor
1151721,major
1151724,enhancement
1151728,blocker
1151729,blocker
1151731,enhancement
1151736,enhancement
1151739,normal
1151740,major
1151741,enhancement
1151743,normal
1151746,major
1151747,minor
1151749,critical
1151751,enhancement
1151767,blocker
1151785,enhancement
1151788,blocker
1151794,minor
1151802,critical
1151804,trivial
1151810,blocker
1151811,minor
1151812,enhancement
1151813,minor
1151815,enhancement
1151821,major
1151826,minor
1151829,blocker
1151834,blocker
1151836,major
1151840,minor
1151846,major
1151848,enhancement
1151849,minor
1151850,major
1151851,minor
1151852,minor
1151856,major
1151858,blocker
1151860,normal
1151861,major
1151863,trivial
1151867,enhancement
1151869,enhancement
1151873,blocker
1151879,normal
1151884,major
1151887,major
1151890,trivial
1151892,enhancement
1151899,enhancement
1151904,normal
1151905,trivial
1151908,blocker
1151912,blocker
1151914,minor
1151918,critical
1151919,critical
1151921,critical
1151924,normal
1151930,minor
1151931,blocker
1151936,normal
1151937,blocker
1151940,minor
1151941,critical
1151945,enhancement
1151957,critical
1151958,minor
1151974,blocker
1151975,normal
1151977,minor
1151981,minor
1151993,enhancement
1152011,blocker
1152015,normal
1152016,minor
1152018,critical
1152023,critical
1152026,normal
1152033,major
1152040,blocker
1152041,normal
1152044,minor
1152046,trivial
1152047,trivial
1152048,critical
1152049,normal
1152050,trivial
1152051,trivial
1152052,blocker
1152056,enhancement
1152063,trivial
1152066,critical
1152077,trivial
1152078,critical
1152079,major
1152080,blocker
1152082,major
1152087,major
1152093,minor
1152106,critical
1152109,minor
1152112,normal
1152119,minor
1152120,trivial
1152122,enhancement
1152135,critical
1152137,normal
1152138,critical
1152147,minor
1152148,major
1152150,trivial
1152151,blocker
1152153,enhancement
1152162,major
1152170,minor
1152171,enhancement
1152174,trivial
1152176,trivial
1152177,blocker
1152178,major
1152184,major
1152185,enhancement
1152189,blocker
1152196,enhancement
1152200,minor
1152201,blocker
1152202,trivial
1152204,normal
1152207,normal
1152208,blocker
1152211,critical
1152215,trivial
1152217,normal
1152218,normal
1152229,major
1152236,critical
1152254,trivial
1152262,enhancement
1152263,normal
1152264,major
1152270,normal
1152271,minor
1152273,major
1152274,enhancement
1152280,enhancement
1152282,trivial
1152284,enhancement
1152289,critical
1152290,critical
1152298,minor
1152300,trivial
1152302,minor
1152304,major
1152306,enhancement
1152309,minor
1152312,critical
1152313,normal
1152317,normal
1152323,normal
1152326,critical
1152328,minor
1152329,normal
1152331,blocker
1152332,blocker
1152334,critical
1152339,major
1152353,minor
1152354,blocker
1152359,critical
1152367,minor
1152370,enhancement
1152373,major
1152379,critical
1152381,blocker
1152383,minor
1152388,normal
1152395,normal
1152398,normal
1152401,blocker
1152405,normal
1152407,trivial
1152415,enhancement
1152432,critical
1152437,blocker
1152440,enhancement
1152443,blocker
1152448,normal
1152453,major
1152454,major
1152455,blocker
1152461,major
1152469,normal
1152473,normal
1152479,major
1152492,major
1152505,major
1152508,blocker
1152509,critical
1152511,blocker
1152512,minor
1152515,enhancement
1152522,enhancement
1152524,critical
1152532,major
1152538,enhancement
1152542,major
1152550,minor
1152551,normal
1152556,enhancement
1152574,blocker
1152577,normal
1152580,normal
1152581,critical
1152582,trivial
1152587,major
1152590,trivial
1152602,normal
1152619,blocker
1152622,normal
1152623,critical
1152630,minor
1152635,trivial
1152643,critical
1152645,major
1152647,minor
1152652,critical
1152657,minor
1152658,enhancement
1152659,major
1152661,normal
1152699,trivial
1152722,trivial
1152729,critical
1152745,trivial
1152748,major
1152753,blocker
1152766,normal
1152768,minor
1152776,trivial
1152780,blocker
1152781,minor
1152782,trivial
1152784,trivial
1152792,normal
1152797,major
1152799,normal
1152801,enhancement
1152807,critical
1152808,normal
1152811,blocker
1152815,blocker
1152823,minor
1152824,trivial
1152838,enhancement
1152851,normal
1152863,normal
1152866,critical
1152867,minor
1152870,major
1152875,minor
1152888,minor
1152890,enhancement
1152893,minor
1152895,blocker
1152897,major
1152899,enhancement
1152900,normal
1152902,trivial
1152907,trivial
1152913,critical
1152918,enhancement
1152920,normal
1152921,minor
1152924,normal
1152928,trivial
1152930,normal
1152931,blocker
1152937,trivial
1152941,enhancement
1152951,critical
1152952,normal
1152964,trivial
1152967,critical
1152972,critical
1152974,enhancement
1152977,major
1152980,normal
1152981,minor
1153010,trivial
1153012,enhancement
1153013,major
1153023,enhancement
1153032,enhancement
1153043,blocker
1153049,minor
1153050,critical
1153056,major
1153057,normal
1153062,trivial
1153063,blocker
1153076,critical
1153090,trivial
1153094,trivial
1153097,normal
1153106,blocker
1153109,major
1153110,minor
1153118,trivial
1153122,normal
1153123,critical
1153133,trivial
1153134,blocker
1153135,major
1153140,minor
1153145,blocker
1153148,critical
1153149,trivial
1153151,enhancement
1153153,minor
1153154,critical
1153156,blocker
1153165,blocker
1153173,major
1153179,major
1153183,trivial
1153191,normal
1153192,critical
1153194,normal
1153195,blocker
1153196,normal
1153197,critical
1153205,critical
1153212,blocker
1153214,major
1153222,blocker
1153227,enhancement
1153230,normal
1153237,major
1153239,major
1153244,blocker
1153248,blocker
1153253,minor
1153255,trivial
1153256,minor
1153258,critical
1153259,normal
1153263,trivial
1153265,minor
1153266,critical
1153267,major
1153273,major
1153276,blocker
1153277,trivial
1153280,minor
1153281,enhancement
1153294,major
1153295,normal
1153302,critical
1153304,enhancement
1153308,enhancement
1153311,minor
1153314,minor
1153322,blocker
1153325,blocker
1153348,critical
1153354,normal
1153356,critical
1153362,minor
1153368,normal
1153370,trivial
1153373,trivial
1153374,normal
1153376,blocker
1153378,minor
1153379,normal
1153381,major
1153382,blocker
1153386,critical
1153388,critical
1153391,normal
1153392,major
1153394,blocker
1153395,blocker
1153397,critical
1153414,blocker
1153423,blocker
1153426,normal
1153434,trivial
1153437,enhancement
1153438,trivial
1153444,normal
1153449,minor
1153452,normal
1153456,major
1153458,major
1153460,enhancement
1153469,normal
1153475,blocker
1153478,enhancement
1153480,trivial
1153482,critical
1153484,minor
1153491,enhancement
1153496,minor
1153498,enhancement
1153499,blocker
1153500,minor
1153501,blocker
1153502,trivial
1153503,blocker
1153504,normal
1153505,minor
1153510,critical
1153513,major
1153515,blocker
1153516,trivial
1153517,enhancement
1153519,blocker
1153520,normal
1153526,minor
1153527,critical
1153530,minor
1153533,enhancement
1153535,critical
1153539,enhancement
1153540,trivial
1153554,minor
1153558,minor
1153564,minor
1153566,minor
1153570,critical
1153572,minor
1153579,blocker
1153586,critical
1153587,enhancement
1153589,enhancement
1153591,normal
1153592,minor
1153596,major
1153601,major
1153602,major
1153603,trivial
1153609,minor
1153611,trivial
1153621,blocker
1153628,minor
1153629,critical
1153633,normal
1153634,minor
1153636,minor
1153649,trivial
1153650,critical
1153651,major
1153654,minor
1153656,blocker
1153659,enhancement
1153665,critical
1153672,blocker
1153675,critical
1153683,critical
1153684,minor
1153685,normal
1153686,critical
1153688,minor
1153690,trivial
1153693,enhancement
1153694,major
1153695,major
1153696,enhancement
1153699,minor
1153702,critical
1153707,normal
1153711,blocker
1153716,major
1153724,major
1153730,critical
1153731,normal
1153732,blocker
1153733,minor
1153734,blocker
1153736,blocker
1153737,blocker
1153738,blocker
1153739,blocker
1153754,critical
1153755,blocker
1153757,minor
1153759,major
1153760,blocker
1153764,major
1153766,trivial
1153771,minor
1153773,minor
1153777,major
1153782,minor
1153783,trivial
1153790,normal
1153794,normal
1153799,minor
1153805,enhancement
1153809,enhancement
1153810,normal
1153811,trivial
1153812,blocker
1153814,trivial
1153815,minor
1153821,major
1153823,minor
1153825,major
1153829,major
1153831,normal
1153843,enhancement
1153845,minor
1153847,enhancement
1153849,critical
1153852,major
1153854,critical
1153858,normal
1153863,critical
1153864,blocker
1153865,blocker
1153867,enhancement
1153869,minor
1153872,trivial
1153875,blocker
1153876,minor
1153878,minor
1153879,blocker
1153891,minor
1153894,critical
1153896,major
1153901,normal
1153907,minor
1153909,trivial
1153915,minor
1153918,trivial
1153920,enhancement
1153922,minor
1153923,trivial
1153924,major
1153929,critical
1153936,minor
1153937,trivial
1153939,normal
1153945,critical
1153957,enhancement
1153958,normal
1153959,enhancement
1153963,blocker
1153964,enhancement
1153970,trivial
1153978,normal
1153979,major
1153981,normal
1153988,blocker
1153997,minor
1153999,normal
1154000,enhancement
1154003,critical
1154004,critical
1154006,major
1154013,enhancement
1154015,normal
1154016,trivial
1154020,normal
1154045,normal
1154057,enhancement
1154061,enhancement
1154068,minor
1154069,critical
1154076,trivial
1154079,enhancement
1154080,major
1154084,enhancement
1154085,trivial
1154086,critical
1154095,critical
1154097,normal
1154101,normal
1154103,critical
1154104,minor
1154112,major
1154115,normal
1154121,critical
1154122,blocker
1154124,trivial
1154125,normal
1154128,trivial
1154130,blocker
1154132,major
1154133,critical
1154134,normal
1154148,blocker
1154149,minor
1154150,major
1154151,normal
1154154,trivial
1154160,major
1154161,minor
1154162,enhancement
1154164,major
1154167,trivial
1154168,blocker
1154169,critical
1154171,major
1154173,trivial
1154177,trivial
1154180,critical
1154181,blocker
1154182,critical
1154183,minor
1154184,minor
1154185,major
1154187,trivial
1154188,minor
1154189,trivial
1154193,critical
1154194,trivial
1154197,normal
1154201,blocker
1154203,normal
1154206,major
1154207,blocker
1154208,normal
1154210,blocker
1154213,critical
1154219,critical
1154227,normal
1154231,major
1154232,normal
1154238,major
1154242,minor
1154243,enhancement
1154247,blocker
1154255,normal
1154263,enhancement
1154268,minor
1154269,trivial
1154271,minor
1154272,minor
1154286,trivial
1154289,enhancement
1154290,major
1154296,critical
1154304,blocker
1154309,normal
1154311,normal
1154313,minor
1154315,normal
1154318,minor
1154322,major
1154325,blocker
1154331,blocker
1154336,major
1154337,major
1154339,trivial
1154341,major
1154347,enhancement
1154352,minor
1154353,enhancement
1154356,critical
1154365,minor
1154366,trivial
1154382,normal
1154384,enhancement
1154389,blocker
1154391,blocker
1154396,critical
1154398,trivial
1154399,critical
1154403,critical
1154426,trivial
1154435,normal
1154441,trivial
1154445,minor
1154459,critical
1154462,blocker
1154477,minor
1154478,trivial
1154480,blocker
1154482,normal
1154483,blocker
1154494,normal
1154499,blocker
1154502,trivial
1154503,trivial
1154512,blocker
1154513,critical
1154515,minor
1154517,blocker
1154522,minor
1154524,blocker
1154531,enhancement
1154532,major
1154536,trivial
1154540,major
1154541,enhancement
1154542,critical
1154547,enhancement
1154555,major
1154556,normal
1154557,blocker
1154559,critical
1154563,normal
1154564,critical
1154565,normal
1154580,critical
1154590,normal
1154595,trivial
1154596,enhancement
1154598,enhancement
1154599,normal
1154610,normal
1154614,trivial
1154615,major
1154623,major
1154638,enhancement
1154662,normal
1154672,blocker
1154673,trivial
1154683,blocker
1154687,blocker
1154688,critical
1154692,enhancement
1154694,blocker
1154697,blocker
1154701,minor
1154703,critical
1154704,normal
1154705,trivial
1154714,major
1154719,critical
1154721,trivial
1154729,minor
1154733,critical
1154734,enhancement
1154735,blocker
1154738,critical
1154739,blocker
1154741,major
1154752,critical
1154753,trivial
1154754,normal
1154758,blocker
1154769,critical
1154771,minor
1154776,minor
1154778,minor
1154779,blocker
1154782,major
1154791,trivial
1154797,enhancement
1154802,enhancement
1154805,trivial
1154807,critical
1154812,critical
1154813,major
1154814,critical
1154818,minor
1154825,critical
1154831,blocker
1154834,critical
1154841,major
1154851,major
1154855,minor
1154858,normal
1154864,trivial
1154865,minor
1154876,minor
1154878,minor
1154881,trivial
1154888,critical
1154894,enhancement
1154896,major
1154898,major
1154900,normal
1154909,trivial
1154912,trivial
1154923,trivial
1154950,enhancement
1154959,major
1154962,minor
1154971,normal
1154972,blocker
1154974,normal
1154979,critical
1154981,enhancement
1154987,blocker
1154990,trivial
1154997,trivial
1155000,critical
1155006,enhancement
1155008,minor
1155015,trivial
1155017,major
1155025,critical
1155028,blocker
1155030,blocker
1155031,minor
1155033,major
1155034,enhancement
1155039,enhancement
1155059,normal
1155064,enhancement
1155073,minor
1155074,minor
1155076,minor
1155081,normal
1155089,enhancement
1155092,normal
1155096,normal
1155106,normal
1155111,critical
1155127,critical
1155137,enhancement
1155138,enhancement
1155140,trivial
1155141,blocker
1155148,normal
1155153,enhancement
1155155,critical
1155156,blocker
1155157,normal
1155164,major
1155166,trivial
1155169,blocker
1155171,enhancement
1155173,normal
1155174,minor
1155176,normal
1155178,critical
1155185,enhancement
1155186,trivial
1155187,blocker
1155190,minor
1155192,critical
1155197,normal
1155198,major
1155201,enhancement
1155202,trivial
1155204,blocker
1155208,enhancement
1155211,normal
1155213,normal
1155214,critical
1155220,enhancement
1155222,blocker
1155223,critical
1155224,major
1155228,enhancement
1155230,critical
1155232,normal
1155241,major
1155243,critical
1155246,normal
1155249,minor
1155252,minor
1155255,critical
1155258,enhancement
1155261,trivial
1155263,normal
1155268,trivial
1155280,major
1155283,minor
1155288,trivial
1155292,normal
1155303,critical
1155307,critical
1155312,major
1155322,blocker
1155323,trivial
1155328,normal
1155332,trivial
1155339,enhancement
1155340,blocker
1155342,blocker
1155347,critical
1155355,blocker
1155356,critical
1155357,critical
1155359,normal
1155360,critical
1155365,trivial
1155371,minor
1155377,blocker
1155379,normal
1155385,major
1155387,major
1155393,normal
1155398,major
1155403,normal
1155412,blocker
1155415,critical
1155423,major
1155425,normal
1155426,normal
1155428,blocker
1155429,major
1155431,minor
1155432,critical
1155433,trivial
1155435,blocker
1155438,trivial
1155454,minor
1155455,trivial
1155457,critical
1155461,blocker
1155462,major
1155463,trivial
1155464,normal
1155466,enhancement
1155468,minor
1155469,critical
1155470,enhancement
1155471,normal
